,loss,accuracy,val_loss,val_accuracy
0,0.6945094466209412,0.4997304677963257,0.6919480562210083,0.520193874835968
1,0.6944019198417664,0.4950583875179291,0.6979339718818665,0.48303714394569397
2,0.6940732598304749,0.49254268407821655,0.6922760009765625,0.520193874835968
3,0.6926809549331665,0.5110512375831604,0.6883939504623413,0.520193874835968
4,0.6984623074531555,0.5132075548171997,0.6921807527542114,0.5008077621459961
5,0.6923363208770752,0.5045822262763977,0.6869451403617859,0.5056542754173279
6,0.6895142197608948,0.49667564034461975,0.6836431622505188,0.5056542754173279
7,0.6893135905265808,0.5132075548171997,0.688681960105896,0.4943457245826721
8,0.691307544708252,0.49254268407821655,0.6887047290802002,0.49273020029067993
9,0.6915949583053589,0.4982928931713104,0.6872344613075256,0.5218093991279602
10,0.6901513934135437,0.5139263272285461,0.6873919367790222,0.520193874835968
11,0.6912038326263428,0.49703502655029297,0.6881929039955139,0.520193874835968
12,0.6912288069725037,0.5099730491638184,0.6901426315307617,0.5169628262519836
13,0.6910087466239929,0.5106918215751648,0.6902627348899841,0.5169628262519836
14,0.6909840703010559,0.5103324055671692,0.6897382736206055,0.49111470580101013
15,0.6912432312965393,0.49901166558265686,0.6913836598396301,0.48949918150901794
16,0.6956849694252014,0.5040431022644043,0.6906326413154602,0.5169628262519836
17,0.6915263533592224,0.5042228102684021,0.6928991675376892,0.48949918150901794
18,0.691898763179779,0.4939802289009094,0.6896056532859802,0.5169628262519836
19,0.6914538741111755,0.5112308859825134,0.6897480487823486,0.520193874835968
20,0.6913130879402161,0.5069182515144348,0.6925646662712097,0.48949918150901794
21,0.6912409067153931,0.5013477206230164,0.6904172301292419,0.48949918150901794
22,0.6913546323776245,0.505660355091095,0.6913633346557617,0.48949918150901794
23,0.6910239458084106,0.507816731929779,0.6912230253219604,0.48949918150901794
24,0.6912649273872375,0.4995507597923279,0.6902168393135071,0.520193874835968
25,0.6915868520736694,0.5035040378570557,0.6918233633041382,0.48788368701934814
26,0.6910654306411743,0.4995507597923279,0.6912165284156799,0.48949918150901794
27,0.6906400918960571,0.510512113571167,0.6895617842674255,0.48949918150901794
28,0.6741733551025391,0.549685537815094,0.692597508430481,0.48142164945602417
29,0.6957417130470276,0.5002695322036743,0.6913284659385681,0.5218093991279602
30,0.6937326192855835,0.4959568679332733,0.6981379389762878,0.48303714394569397
31,0.6966675519943237,0.49685534834861755,0.6923007369041443,0.48303714394569397
32,0.6971033215522766,0.5002695322036743,0.6964688301086426,0.48303714394569397
33,0.6938835978507996,0.4984726011753082,0.6925850510597229,0.5169628262519836
34,0.6939787864685059,0.49200358986854553,0.6926050782203674,0.5169628262519836
35,0.6938490271568298,0.5017070770263672,0.6919522881507874,0.5218093991279602
36,0.6086062788963318,0.7090745568275452,0.7109413146972656,0.48788368701934814
37,0.6934216022491455,0.5097933411598206,0.7074113488197327,0.48949918150901794
38,0.6927130222320557,0.5103324055671692,0.691710352897644,0.520193874835968
39,0.6056045889854431,0.6566037535667419,0.5957877039909363,0.6930533051490784
40,0.3866645395755768,0.8672057390213013,0.3606429696083069,0.8772213459014893
41,0.35647740960121155,0.8530098795890808,0.41756170988082886,0.7948303818702698
42,0.3179064095020294,0.8810422420501709,0.40812715888023376,0.8449111580848694
43,0.2883612811565399,0.8991913795471191,0.3141535222530365,0.894991934299469
44,0.2502099871635437,0.9194968342781067,0.3134457767009735,0.8869143724441528
45,0.2767833173274994,0.8984726071357727,0.26499637961387634,0.9111469984054565
46,0.24989791214466095,0.9164420366287231,0.33896806836128235,0.8465266823768616
47,0.21055132150650024,0.9268643260002136,0.22521094977855682,0.9240710735321045
48,0.1937182992696762,0.9392632246017456,0.2991318106651306,0.8772213459014893
49,0.16853976249694824,0.9451931715011597,0.18984642624855042,0.9386106729507446
50,0.17978273332118988,0.9450134634971619,0.570834219455719,0.8465266823768616
51,0.17460298538208008,0.9462713599205017,0.18311075866222382,0.9418416619300842
52,0.14297302067279816,0.9525606632232666,0.16508731245994568,0.9499192237854004
53,0.14193177223205566,0.9583108425140381,0.16919656097888947,0.95315021276474
54,0.1412615180015564,0.9577717781066895,0.15877415239810944,0.9563812613487244
55,0.1309286206960678,0.9583108425140381,0.15624721348285675,0.9547657370567322
56,0.12811397016048431,0.960826575756073,0.14845141768455505,0.9579967856407166
57,0.12819571793079376,0.9593890309333801,0.16162274777889252,0.9547657370567322
58,0.1266058385372162,0.9611859917640686,0.20956352353096008,0.9418416619300842
59,0.1411692202091217,0.9575920701026917,0.16377311944961548,0.9547657370567322
60,0.1234850361943245,0.9611859917640686,0.1698414534330368,0.9515347480773926
61,0.12874436378479004,0.9615453481674194,0.1848558932542801,0.9515347480773926
62,0.1266322135925293,0.9637017250061035,0.17261141538619995,0.9499192237854004
63,0.1411116123199463,0.9583108425140381,0.21965810656547546,0.9337641596794128
64,0.12512293457984924,0.9633423089981079,0.18277807533740997,0.9483036994934082
65,0.12828096747398376,0.9599280953407288,0.17588888108730316,0.9483036994934082
66,0.1340053677558899,0.9588499665260315,0.17911739647388458,0.9483036994934082
67,0.12921565771102905,0.9611859917640686,0.19073161482810974,0.9418416619300842
68,0.12528574466705322,0.9613656997680664,0.16769306361675262,0.9466882348060608
69,0.1350395530462265,0.9601078033447266,0.18077383935451508,0.9515347480773926
70,0.13359703123569489,0.9613656997680664,0.1924225091934204,0.9483036994934082
71,0.13947013020515442,0.9579514861106873,0.19613438844680786,0.9434571862220764
72,0.1461077332496643,0.9602875113487244,0.22571545839309692,0.9434571862220764
73,0.2361268401145935,0.9272237420082092,0.21221193671226501,0.9434571862220764
74,0.13884595036506653,0.9597484469413757,0.16872377693653107,0.9515347480773926
75,0.13808465003967285,0.9597484469413757,0.17976491153240204,0.9483036994934082
76,0.12088144570589066,0.9629829525947571,0.16725249588489532,0.9515347480773926
77,0.11668909341096878,0.9647798538208008,0.1529918611049652,0.959612250328064
78,0.12236861884593964,0.9638813734054565,0.17033879458904266,0.95315021276474
79,0.20018114149570465,0.9392632246017456,0.2382163405418396,0.9386106729507446
80,0.40748658776283264,0.8416891098022461,0.8488463759422302,0.7948303818702698
81,0.3667372465133667,0.862533688545227,0.2281021624803543,0.9386106729507446
82,0.13653476536273956,0.9613656997680664,0.17428751289844513,0.9483036994934082
83,0.1137341633439064,0.9685534834861755,0.1730327010154724,0.9579967856407166
84,0.11199802160263062,0.9662174582481384,0.157119482755661,0.9563812613487244
85,0.11369019001722336,0.9662174582481384,0.18755489587783813,0.9402261972427368
86,0.13583047688007355,0.96064692735672,0.2008611559867859,0.9418416619300842
87,0.12690211832523346,0.96442049741745,0.1897369772195816,0.9450727105140686
88,0.11244764178991318,0.9678346514701843,0.16934235394001007,0.95315021276474
89,0.10690464079380035,0.9674752950668335,0.19055478274822235,0.9466882348060608
90,0.10421130806207657,0.9662174582481384,0.18228180706501007,0.95315021276474
91,0.10509338974952698,0.9698113203048706,0.17229987680912018,0.9547657370567322
92,0.10582520067691803,0.9665768146514893,0.1885063499212265,0.9515347480773926
93,0.11148422956466675,0.9674752950668335,0.18168388307094574,0.95315021276474
94,0.10801704972982407,0.9690925478935242,0.16663749516010284,0.9515347480773926
95,0.1335463672876358,0.9640610814094543,0.6495085954666138,0.8529887199401855
96,0.2518051564693451,0.9265049695968628,0.17038609087467194,0.9515347480773926
97,0.09745039790868759,0.9721473455429077,0.17971326410770416,0.9466882348060608
98,0.12030898779630661,0.965678334236145,0.17815522849559784,0.9483036994934082
99,0.10628136992454529,0.9698113203048706,0.17609773576259613,0.9483036994934082
